backbone,dataset,pred_len,plugin,seed,cell_id,mse,mae,n_test_windows,n_val_windows,val_mse,best_epoch,epochs_run,ms_per_iter,train_seconds,n_params,extra_params,peak_mem_mib,batch_size,seq_len,use_amp,device,plugin_kind,n_train_windows,probe,source,timestamp,status,seg1_mse,seg2_mse,seg3_mse,seg4_mse,tag
PatchTST,Weather,336,san_lite,2021,PatchTST__Weather__h336__san_lite__s2021,0.286485897844214,0.3051013744047452,10204,4935,0.611251645558529,6,10,21.274089813232422,424.5,651216,0,166.8798828125,32,96,False,cuda:0,io,36456,False,measured,2026-09-14 20:58:18,ok,0.18201986261224548,0.26099118592087445,0.3358264274667427,0.36710611965295886,
PatchTST,Weather,720,fredf,2021,PatchTST__Weather__h720__fredf__s2021,0.37059253820757765,0.3662947798720218,9820,4551,0.8169382681625441,0,4,16.13438129425049,128.0,1241424,0,176.17919921875,32,96,False,cuda:0,loss,36072,False,measured,2026-09-14 19:07:10,ok,0.2381654019776685,0.36028094717181414,0.4232980504906161,0.4606257367221703,
PatchTST,Weather,720,none,2021,PatchTST__Weather__h720__none__s2021,0.3609733355996562,0.3506278143298116,9820,4551,0.7354393683026813,7,10,17.122626304626465,342.9,1241424,0,177.9580078125,32,96,False,cuda:0,io,36072,False,measured,2026-09-14 18:50:35,ok,0.22217843177840785,0.35032513929480386,0.41783149406310527,0.4535582650432692,
PatchTST,Weather,720,revin,2021,PatchTST__Weather__h720__revin__s2021,0.36097958666673063,0.35061162215977204,9820,4551,0.7354248507545001,7,10,15.995621681213379,326.6,1241424,0,178.0146484375,32,96,False,cuda:0,io,36072,False,measured,2026-09-14 18:59:54,ok,0.22217884310003583,0.35032782057066186,0.4178416413967925,0.4535700394635848,
PatchTST,Weather,720,san_lite,2021,PatchTST__Weather__h720__san_lite__s2021,0.3616134042897822,0.3536818968701845,9820,4551,0.7425599552441524,6,10,18.57614517211914,376.4,1241424,0,178.0146484375,32,96,False,cuda:0,io,36072,False,measured,2026-09-14 21:09:54,ok,0.2218456549228017,0.35262712885533704,0.4176034004221262,0.4543774364213725,
PatchTST,Weather,96,fredf,2021,PatchTST__Weather__h96__fredf__s2021,0.18790359788924466,0.2348430956799195,10444,5175,0.47777111497213115,7,10,13.887166976928711,273.3,282336,0,159.89794921875,32,96,False,cuda:0,loss,36696,False,measured,2026-09-14 18:34:16,ok,0.12336842265343632,0.1874421990548504,0.20852762747004264,0.23227614198078483,
PatchTST,Weather,96,none,2021,PatchTST__Weather__h96__none__s2021,0.1846913361785197,0.22466231289064015,10444,5175,0.44851187930133807,7,10,12.6420259475708,262.4,282336,0,160.1435546875,32,96,False,cuda:0,io,36696,False,measured,2026-09-14 18:26:11,ok,0.10999332578745097,0.18480723905047944,0.21279037269644396,0.23117441027825883,
PatchTST,Weather,96,revin,2021,PatchTST__Weather__h96__revin__s2021,0.18468635976954098,0.22464777065743996,10444,5175,0.44850355584895113,7,10,13.198018074035645,273.8,282336,0,160.1435546875,32,96,False,cuda:0,io,36696,False,measured,2026-09-14 18:27:32,ok,0.1099844712124448,0.18479641814052958,0.21278689948156324,0.23117765116898714,
PatchTST,Weather,96,san_lite,2021,PatchTST__Weather__h96__san_lite__s2021,0.18624171662350775,0.23006852864994456,10444,5175,0.4554200508159213,5,9,15.139937400817871,276.2,282336,0,160.1435546875,32,96,False,cuda:0,io,36696,False,measured,2026-09-14 19:49:09,ok,0.11648107113583019,0.18599173746858186,0.2132263883385681,0.22926766932761447,
TimesNet,ETTh1,192,fredf,2021,TimesNet__ETTh1__h192__fredf__s2021,0.4631185593427966,0.4595899162906545,2689,2689,1.0603189550292809,9,10,452.764630317688,1745.5,4717479,0,3312.8330078125,32,96,False,cuda:0,loss,8353,False,measured,2026-09-12 18:26:16,ok,0.372960368656696,0.45053098201795255,0.49190297156563306,0.537079918768273,
TimesNet,ETTh1,192,none,2021,TimesNet__ETTh1__h192__none__s2021,0.5186905553277622,0.4786532180512675,2689,2689,1.0218839595564793,2,6,1131.0189962387085,1900.5,4717479,0,3313.65283203125,32,96,False,cuda:0,io,8353,False,measured,2026-09-12 20:10:56,ok,0.4274305027499355,0.5143589571226349,0.5370995069304642,0.5958732533867627,
TimesNet,ETTh1,192,san_lite,2021,TimesNet__ETTh1__h192__san_lite__s2021,0.5183151284264632,0.4773804030737335,2689,2689,1.0116786173500443,4,8,478.118896484375,1789.3,4717479,0,3309.02978515625,32,96,False,cuda:0,io,8353,False,measured,2026-09-12 18:34:39,ok,0.38504365219123277,0.5024872815960179,0.5595726480436024,0.6261569184484121,
TimesNet,ETTh1,336,fredf,2021,TimesNet__ETTh1__h336__fredf__s2021,0.4978204177092313,0.47427082406667237,2545,2545,1.3485225209619702,9,10,1434.3773126602173,3504.9,4731447,0,3370.69091796875,32,96,False,cuda:0,loss,8209,False,measured,2026-09-12 22:23:41,ok,0.40184359501341255,0.4924755152822689,0.5445690806030584,0.552393496710301,
TimesNet,ETTh1,336,none,2021,TimesNet__ETTh1__h336__none__s2021,0.5285453833808204,0.503687761385098,2545,2545,1.3262720489104287,3,7,744.8916435241699,1637.4,4731447,0,3371.6806640625,32,96,False,cuda:0,io,8209,False,measured,2026-09-12 20:15:08,ok,0.40093852738329877,0.5009865556234135,0.5970932045340811,0.6151632549000435,
TimesNet,ETTh1,336,san_lite,2021,TimesNet__ETTh1__h336__san_lite__s2021,0.5652513251586243,0.5096831941350337,2545,2545,1.3268731641569937,8,10,509.43851470947266,1631.1,4731447,0,3369.9228515625,32,96,False,cuda:0,io,8209,False,measured,2026-09-12 19:32:41,ok,0.4121479529978101,0.5517612135101384,0.6484813009614149,0.648614813618271,
