backbone,dataset,pred_len,plugin,seed,cell_id,mse,mae,val_mse,best_epoch,epochs_run,ms_per_iter,train_seconds,n_params,extra_params,peak_mem_mib,batch_size,seq_len,use_amp,device,plugin_kind,n_train_windows,probe,source,timestamp,status,seg1_mse,seg2_mse,seg3_mse,seg4_mse,tag,n_test_windows,n_val_windows
DLinear,ILI,24,revin,2021,DLinear__ILI__h24__revin__s2021,4.796651409587272,1.6520015769979868,0.9265627474398226,9,10,2.514004707336426,7.5,1776,0,16.66943359375,32,36,False,cuda:0,io,617,False,measured,2026-09-08 23:16:03,ok,4.651433124061392,5.246708332991399,5.0084843761112845,4.2799799408899295,,,
DLinear,ILI,24,revin,2022,DLinear__ILI__h24__revin__s2022,4.798687419303659,1.6562321254185268,0.9247859036753691,9,10,2.5734901428222656,7.6,1776,0,16.66943359375,32,36,False,cuda:0,io,617,False,measured,2026-09-08 23:16:18,ok,4.606652876910041,5.213261503331801,5.097907272039675,4.276927565459778,,,
DLinear,ILI,24,revin,2023,DLinear__ILI__h24__revin__s2023,4.8249815355829835,1.6600753314020922,0.9290643247705015,9,10,2.5148391723632812,7.6,1776,0,16.66943359375,32,36,False,cuda:0,io,617,False,measured,2026-09-08 23:16:34,ok,4.752568141819716,5.474929647151829,4.918210835817481,4.154218016552324,,,
DLinear,ILI,24,san_lite,2021,DLinear__ILI__h24__san_lite__s2021,5.258979498171339,1.7295630190552784,1.0460064862225507,9,10,3.9598941802978516,10.7,1776,0,16.73779296875,32,36,False,cuda:0,io,617,False,measured,2026-09-09 14:32:27,ok,4.219940408872289,5.494465463568851,5.851644954627969,5.469867521440949,,,
DLinear,ILI,24,san_lite,2022,DLinear__ILI__h24__san_lite__s2022,5.26456313360305,1.7314629306312368,1.0450248669166515,9,10,4.355192184448242,10.9,1776,0,16.73779296875,32,36,False,cuda:0,io,617,False,measured,2026-09-09 14:32:27,ok,4.218528696268547,5.481425900285651,5.893327546320042,5.46497055181936,,,
DLinear,ILI,24,san_lite,2023,DLinear__ILI__h24__san_lite__s2023,5.261573146104145,1.7307358172761291,1.0449330294300998,9,10,4.306435585021973,10.8,1776,0,16.73779296875,32,36,False,cuda:0,io,617,False,measured,2026-09-09 14:32:27,ok,4.2676009170147555,5.578664177539302,5.795874558777368,5.404152351400765,,,
DLinear,ILI,36,fredf,2021,DLinear__ILI__h36__fredf__s2021,4.4299536412419,1.5511879057728049,0.7349152533262129,9,10,2.798318862915039,7.6,2664,0,16.70166015625,32,36,False,cuda:0,loss,605,False,measured,2026-09-08 23:16:49,ok,5.063287233333883,5.41336605600116,4.104004028884431,3.1391577411181766,,,
DLinear,ILI,36,fredf,2022,DLinear__ILI__h36__fredf__s2022,4.395711312074606,1.5486233500273132,0.7115723531306004,9,10,2.841949462890625,7.5,2664,0,16.70166015625,32,36,False,cuda:0,loss,605,False,measured,2026-09-08 23:17:04,ok,5.044093844256824,5.267704766510912,4.1102588079482025,3.1607875919782757,,,
DLinear,ILI,36,fredf,2023,DLinear__ILI__h36__fredf__s2023,4.404788173057,1.5511481722171991,0.7238375443528385,9,10,2.8061866760253906,7.5,2664,0,16.70166015625,32,36,False,cuda:0,loss,605,False,measured,2026-09-08 23:17:19,ok,5.042326326467964,5.237096518619439,4.1926632667129144,3.1470665283080494,,,
DLinear,ILI,36,none,2021,DLinear__ILI__h36__none__s2021,4.414012023668249,1.5498450832815325,0.7330478838145641,9,10,2.3037195205688477,7.4,2664,0,16.6767578125,32,36,False,cuda:0,io,605,False,measured,2026-09-08 22:50:27,ok,5.045522682537917,5.3861793301923235,4.078762886058094,3.1455827635982945,,,
DLinear,ILI,36,none,2022,DLinear__ILI__h36__none__s2022,4.384336993137181,1.5485580104025392,0.7118842480918779,9,10,2.300858497619629,7.4,2664,0,16.6767578125,32,36,False,cuda:0,io,605,False,measured,2026-09-08 22:50:42,ok,5.019743278799273,5.256529630416125,4.095687260703435,3.1653879605217203,,,
DLinear,ILI,36,none,2023,DLinear__ILI__h36__none__s2023,4.390127202318164,1.5502916688250326,0.7220774942096294,9,10,2.2919178009033203,7.4,2664,0,16.6767578125,32,36,False,cuda:0,io,605,False,measured,2026-09-08 22:50:57,ok,5.0279799253077835,5.221512392675252,4.1765229828941655,3.134494103172445,,,
DLinear,ILI,36,revin,2021,DLinear__ILI__h36__revin__s2021,4.36302543457718,1.529118073999774,0.6952444956477215,9,10,2.592802047729492,7.6,2664,0,16.755859375,32,36,False,cuda:0,io,605,False,measured,2026-09-08 23:14:33,ok,5.024423042406202,5.200826818501827,4.097302435870532,3.1295494491948115,,,
DLinear,ILI,36,revin,2022,DLinear__ILI__h36__revin__s2022,4.411528676442887,1.5466904597084086,0.6890873515905018,9,10,2.560853958129883,7.5,2664,0,16.755859375,32,36,False,cuda:0,io,605,False,measured,2026-09-08 23:14:48,ok,5.056335654631422,5.357131093435075,4.09410896094324,3.138538650319546,,,
DLinear,ILI,36,revin,2023,DLinear__ILI__h36__revin__s2023,4.403425483787925,1.542958595869123,0.6968880695864536,9,10,2.5565624237060547,7.5,2664,0,16.755859375,32,36,False,cuda:0,io,605,False,measured,2026-09-08 23:15:03,ok,5.007108093960735,5.36996799351725,4.027809205150087,3.2088169966305458,,,
DLinear,ILI,36,san_lite,2021,DLinear__ILI__h36__san_lite__s2021,5.042518289208484,1.6742751520274513,0.8469833319332437,9,10,4.62186336517334,10.9,2664,0,16.8291015625,32,36,False,cuda:0,io,605,False,measured,2026-09-09 14:32:07,ok,4.830160336056603,6.105908130770685,5.561043420277711,3.672961888266348,,,
DLinear,ILI,36,san_lite,2022,DLinear__ILI__h36__san_lite__s2022,5.075198795317837,1.6821181389469686,0.8452423142581125,9,10,4.638075828552246,10.7,2664,0,16.8291015625,32,36,False,cuda:0,io,605,False,measured,2026-09-09 14:32:07,ok,4.855816610227849,6.227548514548761,5.552364172311775,3.665066298074169,,,
DLinear,ILI,36,san_lite,2023,DLinear__ILI__h36__san_lite__s2023,5.062300351146524,1.6790233855030012,0.8469066395249296,9,10,4.295945167541504,10.6,2664,0,16.8291015625,32,36,False,cuda:0,io,605,False,measured,2026-09-09 14:32:07,ok,4.839232662630915,6.245263159263079,5.460873849664512,3.7038311505140444,,,
DLinear,ILI,48,fredf,2021,DLinear__ILI__h48__fredf__s2021,4.171342405554366,1.4877587086378323,0.6775183832077752,9,10,2.9115676879882812,7.7,3552,0,16.80029296875,32,36,False,cuda:0,loss,593,False,measured,2026-09-08 23:19:51,ok,5.218095292939288,4.782169230063601,3.2136751505882226,3.471429479565406,,,
DLinear,ILI,48,fredf,2022,DLinear__ILI__h48__fredf__s2022,4.165453846751672,1.4865901222900868,0.6654787772042411,9,10,2.8676986694335938,7.7,3552,0,16.80029296875,32,36,False,cuda:0,loss,593,False,measured,2026-09-08 23:20:07,ok,5.260511300024143,4.755871100279528,3.19138085227812,3.4540519950752233,,,
DLinear,ILI,48,fredf,2023,DLinear__ILI__h48__fredf__s2023,4.120840372482469,1.4815069448691291,0.6582633754185268,9,10,2.8183460235595703,7.5,3552,0,16.80029296875,32,36,False,cuda:0,loss,593,False,measured,2026-09-08 23:20:22,ok,5.216867657168115,4.676875448506872,3.1348132527271133,3.454805845694843,,,
DLinear,ILI,48,none,2021,DLinear__ILI__h48__none__s2021,4.109088218375428,1.473201286380616,0.6613334437779018,9,10,2.322077751159668,7.4,3552,0,16.75,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:15:18,ok,5.174507168485539,4.715028963132536,3.1487543226765866,3.3980622369327036,,,
DLinear,ILI,48,none,2022,DLinear__ILI__h48__none__s2022,4.112210726007012,1.473944298830673,0.6520578148251488,9,10,2.366304397583008,7.3,3552,0,16.75,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:15:33,ok,5.229610749186834,4.7025114222437585,3.1223006096060417,3.3944201130378655,,,
DLinear,ILI,48,none,2023,DLinear__ILI__h48__none__s2023,4.069219759687908,1.4690909886469035,0.6452991303943453,9,10,2.323627471923828,7.4,3552,0,16.75,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:15:48,ok,5.164933517565544,4.63987547792956,3.071522810376709,3.4005474518578738,,,
DLinear,ILI,48,revin,2021,DLinear__ILI__h48__revin__s2021,4.009050243599152,1.4453811595740071,0.6299773879278274,9,10,2.5529861450195312,7.6,3552,0,16.83935546875,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:17:34,ok,5.116300101382858,4.579873234947289,2.967291062436536,3.372736308128322,,,
DLinear,ILI,48,revin,2022,DLinear__ILI__h48__revin__s2022,3.9989137892153863,1.4455137209260844,0.6243670944940476,9,10,2.534627914428711,7.4,3552,0,16.83935546875,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:17:49,ok,5.0944109603772345,4.5858363109869815,2.9667149772071713,3.348692958057899,,,
DLinear,ILI,48,revin,2023,DLinear__ILI__h48__revin__s2023,3.9961060923995024,1.4535846150318004,0.6218108549572172,9,10,2.5899410247802734,7.5,3552,0,16.83935546875,32,36,False,cuda:0,io,593,False,measured,2026-09-08 23:18:05,ok,5.134867790704916,4.573933442744724,2.93838671773225,3.3372360386260564,,,
DLinear,ILI,48,san_lite,2021,DLinear__ILI__h48__san_lite__s2021,4.602628962945409,1.559270790334006,0.6806993175688244,9,10,4.815578460693359,10.8,3552,0,16.93359375,32,36,False,cuda:0,io,593,False,measured,2026-09-09 14:32:47,ok,5.188555018853613,6.108478939307724,3.9153029092837226,3.1981783983214416,,,
DLinear,ILI,48,san_lite,2022,DLinear__ILI__h48__san_lite__s2022,4.603040084291422,1.5597570808744088,0.678223876953125,9,10,4.888653755187988,10.9,3552,0,16.93359375,32,36,False,cuda:0,io,593,False,measured,2026-09-09 14:32:47,ok,5.1672143606445955,6.1317326694396455,3.918513140644191,3.1947008544762614,,,
DLinear,ILI,48,san_lite,2023,DLinear__ILI__h48__san_lite__s2023,4.6177168296818945,1.5643759850031087,0.6779341924758184,9,10,4.738807678222656,10.8,3552,0,16.93359375,32,36,False,cuda:0,io,593,False,measured,2026-09-09 14:32:47,ok,5.1931064354385805,6.15758715714805,3.9317755521860147,3.188397624021407,,,
DLinear,ILI,60,fredf,2021,DLinear__ILI__h60__fredf__s2021,4.280516432902452,1.4930169100785138,0.7842413651315789,9,10,2.8902292251586914,7.6,4440,0,16.8994140625,32,36,False,cuda:0,loss,581,False,measured,2026-09-08 23:21:22,ok,5.269013409319716,4.214793926854463,2.8847755996064257,4.753482709069919,,,
DLinear,ILI,60,fredf,2022,DLinear__ILI__h60__fredf__s2022,4.170980858819741,1.481049620757818,0.7418661782018523,9,10,2.865314483642578,7.5,4440,0,16.8994140625,32,36,False,cuda:0,loss,581,False,measured,2026-09-08 23:21:37,ok,5.104166743665531,4.067268854180549,2.8384239196777346,4.674064282144141,,,
DLinear,ILI,60,fredf,2023,DLinear__ILI__h60__fredf__s2023,4.217087310378909,1.4839260467334088,0.7702360301388236,9,10,2.8793811798095703,7.7,4440,0,16.8994140625,32,36,False,cuda:0,loss,581,False,measured,2026-09-08 23:21:53,ok,5.248723999760892,4.03735508108783,2.8551523871513322,4.727117352190811,,,
DLinear,ILI,60,none,2021,DLinear__ILI__h60__none__s2021,4.2335341637237915,1.4817658186467217,0.7723473723370927,9,10,2.3349523544311523,7.3,4440,0,16.8232421875,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:20:37,ok,5.245278949642656,4.139013127460494,2.8619930264622755,4.68785125363695,,,
DLinear,ILI,60,none,2022,DLinear__ILI__h60__none__s2022,4.12682484272277,1.469893010186234,0.7316491072040453,9,10,2.350330352783203,7.5,4440,0,16.8232421875,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:20:52,ok,5.091767325330137,3.9938954074753883,2.8002992940440454,4.621337294154923,,,
DLinear,ILI,60,none,2023,DLinear__ILI__h60__none__s2023,4.173025480160581,1.4731979923207623,0.7605728493597275,9,10,2.3794174194335938,7.6,4440,0,16.8232421875,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:21:07,ok,5.23073792501638,3.961096696507956,2.828350583356411,4.671916617344013,,,
DLinear,ILI,60,revin,2021,DLinear__ILI__h60__revin__s2021,4.026641173318675,1.438335127515325,0.7356130958499765,9,10,2.530217170715332,7.4,4440,0,16.9228515625,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:19:06,ok,5.0349891489079095,3.872165171576461,2.6661461594940166,4.533263962778879,,,
DLinear,ILI,60,revin,2022,DLinear__ILI__h60__revin__s2022,3.9767534224802326,1.4480763731565387,0.7220719951734805,9,10,2.5779008865356445,7.4,4440,0,16.9228515625,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:19:21,ok,4.98369512117409,3.76414098841295,2.6304294727165476,4.528748778103934,,,
DLinear,ILI,60,revin,2023,DLinear__ILI__h60__revin__s2023,3.9969391324626864,1.441763229749689,0.7330982332540336,9,10,2.593874931335449,7.5,4440,0,16.9228515625,32,36,False,cuda:0,io,581,False,measured,2026-09-08 23:19:36,ok,5.041575280943913,3.753605331117241,2.638322320489402,4.554253849986605,,,
DLinear,ILI,60,san_lite,2021,DLinear__ILI__h60__san_lite__s2021,4.244050985307836,1.4894028913746002,0.7491496991991698,9,10,4.731297492980957,11.0,4440,0,17.03857421875,32,36,False,cuda:0,io,581,False,measured,2026-09-09 14:33:07,ok,5.086434464769831,5.118758866798819,2.582590314354046,4.1884196505787195,,,
DLinear,ILI,60,san_lite,2022,DLinear__ILI__h60__san_lite__s2022,4.237585301727967,1.4944078956500977,0.7464391263804041,9,10,4.659414291381836,10.9,4440,0,17.03857421875,32,36,False,cuda:0,io,581,False,measured,2026-09-09 14:33:07,ok,5.082181252463964,5.11305934035702,2.5612491702558984,4.193852071213061,,,
DLinear,ILI,60,san_lite,2023,DLinear__ILI__h60__san_lite__s2023,4.245983149264837,1.4925986695984363,0.750029492677005,9,10,4.789471626281738,11.0,4440,0,17.03857421875,32,36,False,cuda:0,io,581,False,measured,2026-09-09 14:33:07,ok,5.093637117495669,5.121099762418377,2.5730329712825033,4.19616232020006,,,
DLinear,Weather,192,fredf,2021,DLinear__Weather__h192__fredf__s2021,0.23431974872771652,0.28366855975209865,0.527235225888184,4,8,3.6873817443847656,73.9,37248,0,22.07568359375,32,96,False,cuda:0,loss,36600,False,measured,2026-09-09 03:56:03,ok,0.1607211869440154,0.23282118874023464,0.24553965799865085,0.2981969611232335,,,
DLinear,Weather,192,none,2021,DLinear__Weather__h192__none__s2021,0.23893203166357074,0.29921062275518734,0.5189354901311144,1,5,3.147602081298828,43.7,37248,0,21.33203125,32,96,False,cuda:0,io,36600,False,measured,2026-09-09 03:45:02,ok,0.16485156123021796,0.23688048012386187,0.2482016849831679,0.3057944046668644,,,
DLinear,Weather,192,revin,2021,DLinear__Weather__h192__revin__s2021,0.24040677715815528,0.2709431754370345,0.5562462162731496,9,10,3.366231918334961,89.9,37248,0,22.19921875,32,96,False,cuda:0,io,36600,False,measured,2026-09-09 03:48:20,ok,0.15861175562368235,0.23512093339404364,0.2554063982256554,0.31248802579382334,,,
DLinear,Weather,192,san_lite,2021,DLinear__Weather__h192__san_lite__s2021,0.24506795738191614,0.2756954615612951,0.5602312547806171,9,10,6.156802177429199,170.1,37248,0,23.23486328125,32,96,False,cuda:0,io,36600,False,measured,2026-09-09 15:21:02,ok,0.1676272834411451,0.23774011629765082,0.2569324723539765,0.3179719606630838,,,
DLinear,Weather,336,fredf,2021,DLinear__Weather__h336__fredf__s2021,0.2798168415078223,0.32339632827305675,0.5873276419362282,4,8,3.9398670196533203,79.2,65184,0,25.68115234375,32,96,False,cuda:0,loss,36456,False,measured,2026-09-09 04:06:40,ok,0.19380929599523783,0.2589877781935832,0.3208783871473258,0.3455919083959184,,,
DLinear,Weather,336,none,2021,DLinear__Weather__h336__none__s2021,0.2825355008439026,0.3332145248741851,0.5794997708482666,1,5,3.369569778442383,46.7,65184,0,23.9345703125,32,96,False,cuda:0,io,36456,False,measured,2026-09-09 04:00:18,ok,0.1927857531840937,0.2614499405108095,0.32417492802254905,0.3517313779763498,,,
DLinear,Weather,336,revin,2021,DLinear__Weather__h336__revin__s2021,0.29190759240863423,0.30676396189706845,0.6423015142389434,9,10,3.626108169555664,96.2,65184,0,25.1708984375,32,96,False,cuda:0,io,36456,False,measured,2026-09-09 04:02:02,ok,0.19131292502155037,0.26812788215709,0.3383712819214802,0.36981827494264785,,,
DLinear,Weather,336,san_lite,2021,DLinear__Weather__h336__san_lite__s2021,0.29711085311024066,0.3119325302909715,0.6454429174363092,9,10,6.687760353088379,181.8,65184,0,26.96044921875,32,96,False,cuda:0,io,36456,False,measured,2026-09-09 15:22:50,ok,0.1980032024306569,0.2697735577315883,0.3452704143460527,0.3753962234857741,,,
DLinear,Weather,720,fredf,2021,DLinear__Weather__h720__fredf__s2021,0.3431844332292189,0.3773643050205451,0.6676638162053241,0,4,4.461884498596191,45.6,139680,0,35.7607421875,32,96,False,cuda:0,loss,36072,False,measured,2026-09-09 04:20:45,ok,0.2265474899800646,0.33701341335359236,0.3919111892531883,0.417265639167817,,,
DLinear,Weather,720,none,2021,DLinear__Weather__h720__none__s2021,0.3453561838056074,0.3818839884180965,0.6572649222043435,2,6,3.89862060546875,64.7,139680,0,31.98486328125,32,96,False,cuda:0,io,36072,False,measured,2026-09-09 04:07:52,ok,0.22425084285514096,0.339618197082863,0.39563757717879816,0.42191812406761753,,,
DLinear,Weather,720,revin,2021,DLinear__Weather__h720__revin__s2021,0.36418064765649416,0.35350783004253483,0.7618077650685311,2,6,4.192709922790527,67.6,139680,0,34.08251953125,32,96,False,cuda:0,io,36072,False,measured,2026-09-09 04:15:06,ok,0.22774171925620731,0.35352530856997244,0.42046836189913384,0.45498719341805094,,,
DLinear,Weather,720,san_lite,2021,DLinear__Weather__h720__san_lite__s2021,0.3700540179055506,0.3584430907227078,0.7685251694239245,9,10,7.231950759887695,194.5,139680,0,38.3134765625,32,96,False,cuda:0,io,36072,False,measured,2026-09-09 15:25:33,ok,0.23285863413757574,0.36092605832011054,0.4250998217259313,0.46133154706281365,,,
DLinear,Weather,96,fredf,2021,DLinear__Weather__h96__fredf__s2021,0.19493603098620263,0.24411137386249968,0.47077018719656993,3,7,3.480195999145508,61.2,18624,0,19.71142578125,32,96,False,cuda:0,loss,36696,False,measured,2026-09-09 03:36:58,ok,0.11988781214282708,0.19909854394666313,0.22405199910650128,0.23670577134530965,,,
DLinear,Weather,96,none,2021,DLinear__Weather__h96__none__s2021,0.19562071581851515,0.25503171233742183,0.4632594532275911,6,10,2.939939498901367,81.1,18624,0,19.5634765625,32,96,False,cuda:0,io,36696,False,measured,2026-09-09 03:38:27,ok,0.12001916017125001,0.19938034662839518,0.2256839094853619,0.23739944739930574,,,
DLinear,Weather,96,revin,2021,DLinear__Weather__h96__revin__s2021,0.19552824000986777,0.2354163909485587,0.4824671867586482,7,10,3.1697750091552734,84.1,18624,0,20.1845703125,32,96,False,cuda:0,io,36696,False,measured,2026-09-09 03:27:57,ok,0.11842101663836162,0.196833028813692,0.2257421549632951,0.241116757725774,,,
DLinear,Weather,96,san_lite,2021,DLinear__Weather__h96__san_lite__s2021,0.20141046865680703,0.24067767008053903,0.49667623909089603,9,10,7.58051872253418,194.1,18624,0,20.7177734375,32,96,False,cuda:0,io,36696,False,measured,2026-09-09 15:17:13,ok,0.13092096787038845,0.20245667440242668,0.2314234110234282,0.2408408231077862,,,
PatchTST,ETTh1,192,fredf,2021,PatchTST__ETTh1__h192__fredf__s2021,0.46099369345498475,0.44503940511073653,1.0742507150878322,0,4,7.337689399719238,17.8,429888,0,71.56201171875,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 01:54:13,ok,0.37867122412262727,0.4560720872822999,0.4817227243750053,0.5275087355513504,,,
PatchTST,ETTh1,192,fredf,2022,PatchTST__ETTh1__h192__fredf__s2022,0.45628171104827425,0.4445581279938993,1.0793079611713357,5,9,7.465124130249023,38.3,429888,0,71.56201171875,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 01:55:00,ok,0.37390181352054125,0.4478834122354707,0.48358961510821796,0.5197520119603863,,,
PatchTST,ETTh1,192,fredf,2023,PatchTST__ETTh1__h192__fredf__s2023,0.45965187808280017,0.44533572318304016,1.0701899866694784,0,4,7.324099540710449,17.7,429888,0,71.56201171875,32,96,False,cuda:0,loss,8353,False,measured,2026-09-09 01:55:26,ok,0.3742530109737275,0.4524959065547189,0.4858458683018863,0.5260127237813479,,,
PatchTST,ETTh1,192,none,2021,PatchTST__ETTh1__h192__none__s2021,0.43085955558490024,0.4274798100082775,0.993828589802781,7,10,6.857872009277344,40.9,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 01:44:44,ok,0.3410349429017809,0.424620840625979,0.4601560354999168,0.49762640430177923,,,
PatchTST,ETTh1,192,none,2022,PatchTST__ETTh1__h192__none__s2022,0.4341781919662745,0.42865994052211087,0.998800502545998,5,9,6.859064102172852,37.2,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 01:45:30,ok,0.3393742294173805,0.427871338515305,0.46463063010520506,0.5048365623094523,,,
PatchTST,ETTh1,192,none,2023,PatchTST__ETTh1__h192__none__s2023,0.4368767417039378,0.4301071594607936,1.0017943650198564,4,8,6.859183311462402,33.0,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 01:46:11,ok,0.34141609677268936,0.4291862258555015,0.467632364467141,0.5092722764392096,,,
PatchTST,ETTh1,192,san_lite,2021,PatchTST__ETTh1__h192__san_lite__s2021,0.44448926490240964,0.42610578116971365,1.0221212998920006,8,10,10.825514793395996,63.3,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 14:57:50,ok,0.35488583021527004,0.4380926517638908,0.47408052458091215,0.51089804898108,,,
PatchTST,ETTh1,192,san_lite,2022,PatchTST__ETTh1__h192__san_lite__s2022,0.44480010794340136,0.4265180688187324,1.0237104583123062,5,9,10.97249984741211,57.8,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 14:57:44,ok,0.3540785138717637,0.4384656730342901,0.4747463397225495,0.5119098925993358,,,
PatchTST,ETTh1,192,san_lite,2023,PatchTST__ETTh1__h192__san_lite__s2023,0.44449681905886196,0.42608013942442685,1.024544893868803,9,10,12.034416198730469,73.1,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-09 14:58:31,ok,0.3539677875038095,0.4386362351821546,0.47401890670538444,0.5113643625786333,,,
PatchTST,ETTh1,336,fredf,2021,PatchTST__ETTh1__h336__fredf__s2021,0.5063419980398532,0.4743269425087999,1.3811352258778635,0,4,7.541298866271973,17.7,651216,0,76.00146484375,32,96,False,cuda:0,loss,8209,False,measured,2026-09-09 02:18:13,ok,0.42020267984841375,0.5018750397980555,0.5484895065066162,0.5548007504737343,,,
PatchTST,ETTh1,336,fredf,2022,PatchTST__ETTh1__h336__fredf__s2022,0.5109542269756626,0.47840215473621917,1.3888702252680911,1,5,7.458329200744629,21.7,651216,0,76.00146484375,32,96,False,cuda:0,loss,8209,False,measured,2026-09-09 02:18:43,ok,0.4219497254663278,0.5032160699169168,0.557476974609052,0.5611741373916022,,,
PatchTST,ETTh1,336,fredf,2023,PatchTST__ETTh1__h336__fredf__s2023,0.5055919574362161,0.4763281236295783,1.3855797572897037,3,7,7.532715797424316,30.1,651216,0,76.00146484375,32,96,False,cuda:0,loss,8209,False,measured,2026-09-09 02:19:21,ok,0.41945678685305826,0.5001409796553969,0.5512790966519548,0.5514909630851124,,,
PatchTST,ETTh1,336,none,2021,PatchTST__ETTh1__h336__none__s2021,0.4707861895218549,0.4485164388999706,1.2829514933889814,4,8,6.957054138183594,32.9,651216,0,76.2880859375,32,96,False,cuda:0,io,8209,False,measured,2026-09-09 02:12:33,ok,0.37484252207271845,0.46416387523952285,0.5200627666881406,0.5240755992286685,,,
PatchTST,ETTh1,336,none,2022,PatchTST__ETTh1__h336__none__s2022,0.47756886656154357,0.4516623949317264,1.2925411497175,8,10,7.069945335388184,41.6,651216,0,76.2880859375,32,96,False,cuda:0,io,8209,False,measured,2026-09-09 02:13:23,ok,0.37516698472369814,0.4712012228334782,0.5289854012656249,0.534921856496758,,,
PatchTST,ETTh1,336,none,2023,PatchTST__ETTh1__h336__none__s2023,0.47885735694311493,0.45388187574498734,1.2916347495453855,4,8,6.937742233276367,32.9,651216,0,76.2880859375,32,96,False,cuda:0,io,8209,False,measured,2026-09-09 02:14:04,ok,0.37616821547730867,0.4720389084864221,0.5301504918650556,0.5370718171837645,,,
PatchTST,ETTh1,336,san_lite,2021,PatchTST__ETTh1__h336__san_lite__s2021,0.48114576735731746,0.4459030160136255,1.3099435984026468,9,10,11.524796485900879,67.3,651216,0,76.2880859375,32,96,False,cuda:0,io,8209,False,measured,2026-09-09 15:01:54,ok,0.3853476006633916,0.47839574590664913,0.5319440876285856,0.5288956312985836,,,
PatchTST,ETTh1,336,san_lite,2022,PatchTST__ETTh1__h336__san_lite__s2022,0.4812497154743528,0.4465235002131071,1.3125414232797736,9,10,11.444330215454102,66.7,651216,0,76.2880859375,32,96,False,cuda:0,io,8209,False,measured,2026-09-09 15:01:53,ok,0.3849317501154735,0.47849767358722123,0.5327223152069998,0.5288471147329399,,,
PatchTST,ETTh1,336,san_lite,2023,PatchTST__ETTh1__h336__san_lite__s2023,0.4810101912127204,0.44588236473755144,1.3131911884965184,9,10,10.97559928894043,65.1,651216,0,76.2880859375,32,96,False,cuda:0,io,8209,False,measured,2026-09-09 15:02:28,ok,0.38532438889292625,0.47821643230245053,0.5316847876293637,0.5288151488254366,,,
PatchTST,ETTh1,720,fredf,2021,PatchTST__ETTh1__h720__fredf__s2021,0.5369186288727661,0.5173225831478666,1.6926760014630755,0,4,7.708907127380371,17.4,1241424,0,83.88623046875,32,96,False,cuda:0,loss,7825,False,measured,2026-09-09 02:59:55,ok,0.472480183596595,0.5148650812650729,0.5350864852335407,0.6252427666322289,,,
PatchTST,ETTh1,720,fredf,2022,PatchTST__ETTh1__h720__fredf__s2022,0.5382288923686859,0.5188914087146649,1.7011249229899812,6,10,7.674932479858398,41.1,1241424,0,83.88623046875,32,96,False,cuda:0,loss,7825,False,measured,2026-09-09 03:00:44,ok,0.47896739209690253,0.5139040891320167,0.5355189515318775,0.6245251306760339,,,
PatchTST,ETTh1,720,fredf,2023,PatchTST__ETTh1__h720__fredf__s2023,0.5429833608147775,0.5205182600682279,1.6963571779190814,0,4,7.75301456451416,17.3,1241424,0,83.88623046875,32,96,False,cuda:0,loss,7825,False,measured,2026-09-09 03:01:10,ok,0.48330974773209634,0.5181216262604209,0.5443411034099535,0.6261609618333488,,,
PatchTST,ETTh1,720,none,2021,PatchTST__ETTh1__h720__none__s2021,0.472829552669344,0.47299404538105155,1.5598462853913257,3,7,7.1620941162109375,28.5,1241424,0,84.5009765625,32,96,False,cuda:0,io,7825,False,measured,2026-09-09 01:36:18,ok,0.4087838014937063,0.466922134218042,0.462292960808381,0.5533193326068725,,,
PatchTST,ETTh1,720,none,2022,PatchTST__ETTh1__h720__none__s2022,0.4802995488888522,0.4767143092993213,1.5662273093020758,9,10,7.224798202514648,40.5,1241424,0,84.5009765625,32,96,False,cuda:0,io,7825,False,measured,2026-09-09 01:37:07,ok,0.40907120221064464,0.47125765522582885,0.47372432130916275,0.5671450203108443,,,
PatchTST,ETTh1,720,none,2023,PatchTST__ETTh1__h720__none__s2023,0.48827334994557653,0.48243862159468814,1.5658416035896079,9,10,7.252693176269531,40.4,1241424,0,84.5009765625,32,96,False,cuda:0,io,7825,False,measured,2026-09-09 01:37:55,ok,0.41303900580432357,0.4789824331067578,0.48257452909576737,0.5784974572272269,,,
