block,method,n_seeds_method,n_seeds_control,gain_abs,rel_gain_pct,seed_sd_method,seed_sd_control,noise_scale,gain_over_noise,within_noise
ETTh1|96|DLinear,fredf,3,3,0.005255980044709452,1.3270829225655585,0.00010416840809309526,0.0006446559069659592,0.0006530178371459336,8.048754177498628,False
ETTh1|96|PatchTST,fredf,3,3,-0.01488730384755127,-3.866164530678815,0.003373140170532091,0.0012500044263011973,0.003597302555503199,4.138463089454759,False
ETTh1|96|TimesNet,fredf,3,3,0.00504155605925255,1.2533052254664403,0.0032556597563646985,0.003399228762909759,0.004706811726828008,1.0711191251854322,False
ETTh1|96|iTransformer,fredf,3,3,0.009890922129380142,2.5241342630083565,0.0012448984285343338,0.001627825806958515,0.002049289866067608,4.82651199967132,False
ETTh1|192|DLinear,fredf,3,3,0.0042119921638256175,0.9425802137806919,0.00013095514895199203,0.002020634050552112,0.0020248731360970923,2.080126447795223,False
ETTh1|192|PatchTST,fredf,3,3,-0.025004264443648894,-5.7617296642781115,0.0024276625429544927,0.003013913483318178,0.0038700413314836043,6.460981240751595,False
ETTh1|192|TimesNet,fredf,3,3,0.04960305123862074,10.00054460340459,0.01465799186545977,0.022101192752559486,0.026520170561549424,1.8703896011339498,False
ETTh1|192|iTransformer,fredf,3,3,0.015120953723789132,3.375489498600858,0.0009201200039634487,0.002781873356660912,0.0029300921818593943,5.160572700546777,False
ETTh1|336|DLinear,fredf,3,3,0.002075721728452773,0.425702679457067,2.086225550834738e-05,0.0008545926266883192,0.0008548472327234478,2.4281785668765115,False
ETTh1|336|PatchTST,fredf,3,3,-0.0318919231417395,-6.703681144583845,0.0029037088719170248,0.004336063092063444,0.005218521663383648,6.1112945770663005,False
ETTh1|336|TimesNet,fredf,3,3,0.03810499299614456,7.205993140995607,0.021574512065249404,0.0008466359601749775,0.02159111769461353,1.7648457821917598,False
ETTh1|336|iTransformer,fredf,3,3,0.025376117889956473,5.127772399219617,0.0017501615014724815,0.006110261536744139,0.006355970526099949,3.9924851422379657,False
ETTh1|720|DLinear,fredf,3,3,0.002938387829303113,0.5719515811119212,0.00027905306981398,0.002329738997364803,0.002346391785617859,1.2523005950301551,False
ETTh1|720|PatchTST,fredf,3,3,-0.05890947685081899,-12.260866517056455,0.0031912049490767794,0.007723268102742622,0.00835659375666029,7.049460410094428,False
ETTh1|720|TimesNet,fredf,3,3,0.09546402572417734,15.543294495126572,0.026036340840728624,0.06936206343605741,0.07408769728154767,1.2885273699544941,False
ETTh1|720|iTransformer,fredf,3,3,0.02920967791468193,5.794257155819111,0.0008831978544814896,0.015274049766335559,0.01529956321973461,1.909183778331981,False
ETTh2|96|DLinear,fredf,3,3,0.039950702109615044,11.574850508245857,0.0019895677258932334,0.005157270721027527,0.005527731996568191,7.22732255008344,False
ETTh2|96|PatchTST,fredf,3,3,0.0049014689878781326,1.6679256439051011,0.002760188467264321,0.005123050515323794,0.005819302961470416,0.8422776783286146,True
ETTh2|96|TimesNet,fredf,3,3,0.02503569790679061,7.527124428195455,0.004644071399593178,0.0059697962574557705,0.007563455990488228,3.310087073723362,False
ETTh2|96|iTransformer,fredf,3,3,0.007473978106631973,2.471083006089735,0.0080994157819567,0.0041418387278542535,0.009096997529765664,0.8215873514505065,True
ETTh2|192|DLinear,fredf,3,3,0.06909056474379355,14.451413544986238,0.000776620714432618,0.004771760900856537,0.004834546703573047,14.291011956246297,False
ETTh2|192|PatchTST,fredf,3,3,-0.004775035103150249,-1.285137306961795,0.0035622575131965244,0.00365336560486706,0.005102622740625722,0.9358001455080528,True
ETTh2|192|TimesNet,fredf,3,3,0.034023098947672525,7.882601924301688,0.01572762514145046,0.012938849691044373,0.020365952565922954,1.670587164412884,False
ETTh2|192|iTransformer,fredf,3,3,0.013640752899532538,3.534045759437666,0.0023314327826417874,0.0038385378812357636,0.004491096957944548,3.037287555193539,False
ETTh2|336|DLinear,fredf,3,3,0.09073839412924223,15.326024036239309,0.002111252937495198,0.010804435214843701,0.011008778736891607,8.242366959848876,False
ETTh2|336|PatchTST,fredf,3,3,-0.002023799849284913,-0.4876368141218763,0.0008171293591531607,0.001257388960322904,0.0014995757357105937,1.349581619047676,False
ETTh2|336|TimesNet,fredf,3,3,0.039710239847681184,8.36285341389203,0.0165191649527846,0.0019943832074453575,0.01663912182524808,2.386558633606802,False
ETTh2|336|iTransformer,fredf,3,3,0.02752408596614403,6.25794059606177,0.004541454969231048,0.010918314119169718,0.011825159467948591,2.3275868744727264,False
ETTh2|720|DLinear,fredf,3,3,0.13184408359053068,15.92924452542605,0.0040670479207460895,0.014244111571218996,0.014813358607789793,8.90035049318247,False
ETTh2|720|PatchTST,fredf,3,3,-0.0018481998654639176,-0.43380588681570537,0.0006159180413340016,0.002014030620168335,0.00210610407449783,0.8775444138032894,True
ETTh2|720|TimesNet,fredf,3,3,0.010772466827781324,2.2752551146627957,0.030448765183116833,0.009625432750549466,0.03193393581774627,0.33733602050376976,True
ETTh2|720|iTransformer,fredf,3,3,0.024373440539944724,5.505741580775936,0.0008706446604166914,0.01945135627534211,0.0194708315969042,1.2517924783356467,False
ETTm1|96|DLinear,fredf,1,1,0.0036869588543677057,1.0657605524483769,,,,,
ETTm1|96|PatchTST,fredf,1,1,-0.055124295090491215,-16.673782387648085,,,,,
ETTm1|96|TimesNet,fredf,1,1,-0.0022978728187945108,-0.6829111530766403,,,,,
ETTm1|96|iTransformer,fredf,1,1,0.015510469821513828,4.511969145646062,,,,,
ETTm1|192|DLinear,fredf,1,1,-0.0006866491671336794,-0.1798382973817084,,,,,
ETTm1|192|PatchTST,fredf,1,1,-0.09173028906189928,-24.881991466268975,,,,,
ETTm1|192|TimesNet,fredf,1,1,-0.004386457848479519,-1.1337997527948842,,,,,
ETTm1|192|iTransformer,fredf,1,1,0.007753444401216891,2.008899151761527,,,,,
ETTm1|336|DLinear,fredf,1,1,0.0012624732080017131,0.30401487965744983,,,,,
ETTm1|336|PatchTST,fredf,1,1,-0.093749570577281,-23.38855277404141,,,,,
ETTm1|336|TimesNet,fredf,1,1,0.03338787413914701,7.734988712738724,,,,,
ETTm1|336|iTransformer,fredf,1,1,0.00887856588052488,2.117710212953212,,,,,
ETTm1|720|DLinear,fredf,1,1,0.0001598293499932013,0.03379219075279842,,,,,
ETTm1|720|PatchTST,fredf,1,1,-0.11126911158514491,-24.00582052719007,,,,,
ETTm1|720|TimesNet,fredf,1,1,0.011336554570369306,2.1829107557970833,,,,,
ETTm1|720|iTransformer,fredf,1,1,0.04291331551177052,8.23267210885751,,,,,
ETTm2|96|DLinear,fredf,1,1,0.010514161975554992,5.435685158000284,,,,,
ETTm2|96|PatchTST,fredf,1,1,-0.01083936444344441,-6.1488310323256625,,,,,
ETTm2|96|TimesNet,fredf,1,1,0.009267617426676783,4.935507156012416,,,,,
ETTm2|96|iTransformer,fredf,1,1,0.0030684980029946074,1.7015560792384647,,,,,
ETTm2|192|DLinear,fredf,1,1,0.033217393598699296,11.667318725185632,,,,,
ETTm2|192|PatchTST,fredf,1,1,-0.012745468344574379,-5.264788957746433,,,,,
ETTm2|192|TimesNet,fredf,1,1,0.011599540997061786,4.3956551677006175,,,,,
ETTm2|192|iTransformer,fredf,1,1,0.018907985883114486,7.200310399637032,,,,,
ETTm2|336|DLinear,fredf,1,1,0.06082964868186408,15.80288897232549,,,,,
ETTm2|336|PatchTST,fredf,1,1,-0.011613854925788702,-3.833190341404931,,,,,
ETTm2|336|TimesNet,fredf,1,1,0.007681908710915841,2.4208447687122416,,,,,
ETTm2|336|iTransformer,fredf,1,1,0.010421295554400467,3.3007791955705668,,,,,
ETTm2|720|DLinear,fredf,1,1,0.10584302533543799,19.03294938111639,,,,,
ETTm2|720|PatchTST,fredf,1,1,-0.015227962345353507,-3.793581691937379,,,,,
ETTm2|720|TimesNet,fredf,1,1,0.06801108820577972,14.038472544328668,,,,,
ETTm2|720|iTransformer,fredf,1,1,0.004225021117141792,1.0273355467354044,,,,,
Electricity|96|DLinear,fredf,1,1,0.002803451296759407,1.4028290072965135,,,,,
Electricity|96|PatchTST,fredf,1,1,-0.05984802098533787,-31.110915262429124,,,,,
Electricity|96|TimesNet,fredf,1,1,-0.004664834691769482,-2.615174671802877,,,,,
Electricity|96|iTransformer,fredf,1,1,-0.004793954210519091,-3.034546499634046,,,,,
Electricity|192|DLinear,fredf,1,1,0.003350745075603595,1.679775461284327,,,,,
Electricity|192|PatchTST,fredf,1,1,-0.12004182537465014,-61.21871200955549,,,,,
Electricity|192|TimesNet,fredf,1,1,-0.0486685516246034,-25.17406334268108,,,,,
Electricity|192|iTransformer,fredf,1,1,-0.004820244477577201,-2.8289623940340762,,,,,
Electricity|336|DLinear,fredf,1,1,0.002719145773514814,1.2793553720325463,,,,,
Electricity|336|PatchTST,fredf,1,1,-0.20400433719508143,-96.21880439073817,,,,,
Electricity|336|TimesNet,fredf,1,1,-0.05104729505857411,-24.27348945593334,,,,,
Electricity|336|iTransformer,fredf,1,1,-0.007070626123183987,-3.7707505150997926,,,,,
Electricity|720|DLinear,fredf,1,1,0.001595738240445177,0.6439123102206746,,,,,
Electricity|720|PatchTST,fredf,1,1,-0.31354252301384816,-123.35887274241915,,,,,
Electricity|720|TimesNet,fredf,1,1,0.0013964473735663119,0.4702769746414555,,,,,
Electricity|720|iTransformer,fredf,1,1,-0.01505279631680101,-6.706821427421526,,,,,
Exchange|96|DLinear,fredf,3,3,-0.00605909692848039,-6.3350815957239375,0.000535115545496211,0.0028357124100209696,0.0028857604750530913,2.099653446937212,False
Exchange|96|PatchTST,fredf,3,3,-0.017225535870865172,-20.31071320067529,0.002126057442679365,0.0007906646555516657,0.0022683189473949547,7.593965518230052,False
Exchange|96|TimesNet,fredf,3,3,0.005052700995057571,4.296745332036946,0.006703968597148354,0.006673664192322252,0.009459439132603767,0.5341438244094696,True
Exchange|96|iTransformer,fredf,3,3,0.005177078311900493,5.403211117074877,0.004279262867574825,0.004677498274737927,0.00633964358619481,0.8166197738898262,True
Exchange|192|DLinear,fredf,3,3,0.002848861563918892,1.532019577263941,0.0010595117564024357,0.0007792291456925711,0.001315204631778549,2.166097575300036,False
Exchange|192|PatchTST,fredf,3,3,-0.02753132580711906,-15.167341997202351,0.00264544109753568,0.00514528265341089,0.005785524365519671,4.758656963092078,False
Exchange|192|TimesNet,fredf,3,3,0.005939021309516457,2.7098562786500016,0.004669475125545303,0.008956234304507683,0.01010040251006496,0.5879984786347153,True
Exchange|192|iTransformer,fredf,3,3,0.002509742640601942,1.3153842870462817,0.0008019484096020754,0.003469011595120221,0.003560500343876102,0.7048848190447684,True
Exchange|336|DLinear,fredf,3,3,0.019497682446774967,6.035375233875391,0.0005651558302641564,0.003735279143548071,0.0037777918673091004,5.161131987046987,False
Exchange|336|PatchTST,fredf,3,3,-0.03877643028568484,-11.719194814769805,0.0015592239458067185,0.0019521633602798568,0.0024984237227492485,15.520357869086961,False
Exchange|336|TimesNet,fredf,3,3,0.013896488469091306,3.499524632740235,0.0029230239406511692,0.010516680227819184,0.010915339297146144,1.273115575319275,False
Exchange|336|iTransformer,fredf,3,3,-0.004640726143727347,-1.381645321212832,0.010026458535476679,0.0034864945859560425,0.01061534338877146,0.43717155194773494,True
Exchange|720|DLinear,fredf,3,3,0.191105751711092,24.976774330271176,0.01055898343439632,0.014817027965381641,0.01819440707730696,10.503543803273994,False
Exchange|720|PatchTST,fredf,3,3,-0.0735562100645496,-8.666427132974942,0.0012230247733596275,0.008549656787120231,0.008636690383115653,8.516712629683788,False
Exchange|720|TimesNet,fredf,3,3,-0.010158555885880771,-0.9726658539978745,0.004012972703545569,0.05489756570705826,0.05504404300630706,0.18455322921531733,True
Exchange|720|iTransformer,fredf,3,3,-0.021014107987706532,-2.4460651067348307,0.004754090508965509,0.02157304128221654,0.022090665149145126,0.951266421623332,True
ILI|24|DLinear,fredf,3,3,-0.005544448410875091,-0.11610982585394539,0.009547052899481606,0.0069022861784500174,0.011780822278377782,0.47063339721635805,True
ILI|24|PatchTST,fredf,3,3,-0.058251588395775045,-2.0231299067552113,0.04473216408442826,0.03471941099723866,0.05662511813384048,1.028723476710286,False
ILI|24|TimesNet,fredf,3,3,-0.017710270957341123,-0.5910594978880601,0.13090495576273586,0.24412491701833483,0.27700736913023216,0.06393429536892509,True
