block,method,rel_gain_pct,train_time_ratio,extra_params,peak_mem_delta_mib
ETTh1|336|DLinear,san_lite,-3.061178434132618,2.523956723338486,0.0,1.0087890625
ETTh1|336|PatchTST,san_lite,-1.1346076358415467,1.853817504655493,0.0,0.0
ETTh1|336|TimesNet,san_lite,-4.151212317588957,1.0230766499804735,0.0,-2.31575520833303
ETTh1|336|iTransformer,san_lite,-2.7295986454315933,2.0377113133940177,0.0,0.0
ETTh1|720|DLinear,san_lite,4.355729402770712,3.2681017612524466,0.0,2.0068359375
ETTh1|720|PatchTST,san_lite,2.6965334868648454,1.9213893967093234,0.0,0.0
ETTh1|720|TimesNet,san_lite,0.8301981071150301,0.8605621059179462,0.0,-2.626302083333485
ETTh1|720|iTransformer,san_lite,0.6051009608091394,1.4253333333333333,0.0,0.0
ETTh2|96|DLinear,san_lite,12.764314268007265,2.232793522267207,0.0,0.384765625
ETTh2|96|PatchTST,san_lite,-1.2062744536500702,1.4944000000000002,0.0,0.0
ETTh2|96|TimesNet,san_lite,2.108415583676222,2.0680263947210555,0.0,0.17740885416674246
ETTh2|96|iTransformer,san_lite,-0.37019706147928627,1.3911917098445596,0.0,0.0
ETTh2|192|DLinear,san_lite,19.72777046853295,2.4239864864864864,0.0,0.63427734375
ETTh2|192|PatchTST,san_lite,-0.6132470674218868,1.6796973518284992,0.0,0.0
ETTh2|192|TimesNet,san_lite,0.45445776426204976,0.7760845864776139,0.0,0.8128255208334849
ETTh2|192|iTransformer,san_lite,-0.22034156344830305,1.6614987080103358,0.0,0.0
ETTh2|336|DLinear,san_lite,28.827170063907058,3.096774193548387,0.0,1.0087890625
ETTh2|336|PatchTST,san_lite,0.5057203590082741,1.5036958817317847,0.0,0.0
ETTh2|336|TimesNet,san_lite,6.072410561407603,0.4506234853035606,0.0,-2.52669270833303
ETTh2|336|iTransformer,san_lite,0.5082924510510605,1.8664921465968587,0.0,0.0
ETTh2|720|DLinear,san_lite,49.133696267913905,2.8183306055646486,0.0,2.0068359375
ETTh2|720|PatchTST,san_lite,1.4228706634384856,2.0958737864077666,0.0,0.0
ETTh2|720|TimesNet,san_lite,2.68645972972039,1.2630434782608697,0.0,8.580078125
ETTh2|720|iTransformer,san_lite,-11.667693651177597,3.1021505376344085,0.0,0.0
ETTm1|96|DLinear,san_lite,-23.113321936707546,2.7986725663716814,0.0,0.384765625
ETTm1|96|PatchTST,san_lite,-14.901024116428928,2.184952978056426,0.0,0.0
ETTm1|96|TimesNet,san_lite,-4.153232878646687,1.0388191881918818,0.0,-5.654296875
ETTm1|96|iTransformer,san_lite,-5.904674900572394,1.7832599118942731,0.0,0.0
ETTm1|192|DLinear,san_lite,-20.775912153623164,3.2668024439918533,0.0,0.63427734375
ETTm1|192|PatchTST,san_lite,-13.959985811973644,1.2843971631205673,0.0,0.0
ETTm1|192|TimesNet,san_lite,0.05556545612804582,1.0367798632960834,0.0,-1.685546875
ETTm1|192|iTransformer,san_lite,-7.192737808044093,2.4086021505376345,0.0,0.0
ETTm1|336|DLinear,san_lite,-18.51514710663382,4.208920187793427,0.0,1.0087890625
ETTm1|336|PatchTST,san_lite,-13.056213914124214,1.246680642907058,0.0,0.0
ETTm1|336|TimesNet,san_lite,1.7552877898851162,0.9854823137013956,0.0,-5.53125
ETTm1|336|iTransformer,san_lite,-5.078256348833119,2.29073482428115,0.0,0.0
ETTm1|720|DLinear,san_lite,-14.42327866199774,4.456709956709957,0.0,2.0068359375
ETTm1|720|PatchTST,san_lite,-8.861091341441876,1.5003695491500368,0.0,0.0
ETTm1|720|TimesNet,san_lite,10.837965517078171,1.243820135101142,0.0,-0.529296875
ETTm1|720|iTransformer,san_lite,3.6881969301317694,1.941828254847645,0.0,0.0
ETTm2|96|DLinear,san_lite,1.8485895222882107,1.2083333333333333,0.0,0.384765625
