block,n_arms_available,argmin_by_quarter,quarter_oracle_mse,best_fixed_arm_mse,control_mse,quarter_oracle_gain_vs_best_fixed_pct,quarter_oracle_gain_vs_none_pct
Exchange|96|PatchTST,3,q1:none;q2:none;q3:none;q4:none,0.08481009825569805,0.08481009825569805,0.08481009825569805,0.0,0.0
Exchange|96|TimesNet,3,q1:san_lite;q2:fredf;q3:san_lite;q4:san_lite,0.10867106816475959,0.10869928469091407,0.11759368046124272,0.025958336556410867,7.587663096763009
Exchange|96|iTransformer,3,q1:none;q2:fredf;q3:fredf;q4:fredf,0.09054180260787216,0.09063776547524856,0.09581484428761303,0.10587514693596847,5.503366121341771
ILI|24|DLinear,4,q1:san_lite;q2:revin;q3:none;q4:fredf,4.684289181332629,4.77517593198575,4.77517593198575,1.9033173216578456,1.9033173216578456
ILI|24|PatchTST,3,q1:none;q2:none;q3:none;q4:none,2.879280625304588,2.879280625304588,2.879280625304588,0.0,0.0
ILI|24|TimesNet,3,q1:none;q2:none;q3:none;q4:none,2.9963600746835093,2.9963600746835093,2.9963600746835093,0.0,0.0
ILI|24|iTransformer,3,q1:none;q2:none;q3:none;q4:none,2.380157567272667,2.380157567272667,2.380157567272667,0.0,0.0
ILI|36|DLinear,4,q1:san_lite;q2:none;q3:revin;q4:none,4.337843032621282,4.39265986621344,4.396158766406402,1.2479189206928265,1.3265156443107662
ILI|36|PatchTST,3,q1:none;q2:none;q3:fredf;q4:none,2.791489418269433,2.795943072089538,2.795943072089538,0.15928986053269545,0.15928986053269545
ILI|36|TimesNet,3,q1:none;q2:none;q3:fredf;q4:fredf,2.7376043666719263,2.7539962918717995,2.7539962918717995,0.5952050570384813,0.5952050570384813
ILI|36|iTransformer,3,q1:none;q2:none;q3:none;q4:san_lite,2.2061496139906023,2.2320641512273904,2.2320641512273904,1.1610122057888885,1.1610122057888885
ILI|48|DLinear,4,q1:revin;q2:revin;q3:revin;q4:san_lite,3.9615742896115895,4.00135665861102,4.096839570252629,0.9942220200195879,3.301698255972924
ILI|48|PatchTST,3,q1:none;q2:none;q3:none;q4:none,2.7346081076095508,2.7346081076095508,2.7346081076095508,0.0,0.0
ILI|48|TimesNet,3,q1:none;q2:none;q3:none;q4:fredf,2.6905668503462064,2.713787134094429,2.713787134094429,0.8556413086530065,0.8556413086530065
ILI|48|iTransformer,3,q1:none;q2:none;q3:fredf;q4:san_lite,2.2561842358923654,2.2815415391353815,2.2815415391353815,1.1114109827965513,1.1114109827965513
ILI|60|DLinear,4,q1:revin;q2:revin;q3:san_lite;q4:san_lite,3.895456461668071,4.000111298808496,4.177794791702636,2.6162981307944575,6.758070803173648
ILI|60|PatchTST,3,q1:none;q2:none;q3:none;q4:none,2.7460790350041213,2.7460790350041213,2.7460790350041213,0.0,0.0
ILI|60|TimesNet,3,q1:none;q2:none;q3:none;q4:none,2.7014306976003857,2.7014306976003857,2.7014306976003857,0.0,0.0
ILI|60|iTransformer,3,q1:none;q2:none;q3:fredf;q4:san_lite,2.318605525604895,2.3406164744543654,2.3406164744543654,0.9403910931030044,0.9403910931030044
Weather|192|DLinear,4,q1:revin;q2:fredf;q3:fredf;q4:fredf,0.23379239087145032,0.23431974870153358,0.238932032751028,0.22505906267208572,2.151089504576098
Weather|192|PatchTST,3,q1:none;q2:san_lite;q3:none;q4:none,0.22959453205308292,0.2297043357679237,0.2297043357679237,0.04780219514520914,0.04780219514520914
Weather|192|TimesNet,3,q1:fredf;q2:fredf;q3:none;q4:none,0.21702064305246344,0.21789424427400125,0.21953547844000482,0.40092900317241376,1.145525727965032
Weather|192|iTransformer,3,q1:fredf;q2:none;q3:fredf;q4:fredf,0.22147399719817484,0.22153003091659848,0.22427358226943886,0.025293960458450247,1.2482901654911085
Weather|336|DLinear,4,q1:revin;q2:fredf;q3:fredf;q4:fredf,0.2791927496895944,0.2798168424330163,0.2825354999234505,0.22303616108143953,1.1831257434063271
Weather|336|PatchTST,3,q1:none;q2:san_lite;q3:none;q4:none,0.2854909565269496,0.2855193319570526,0.2855193319570526,0.009938181736586001,0.009938181736586001
Weather|336|TimesNet,3,q1:fredf;q2:none;q3:none;q4:none,0.27609922792055647,0.27636305299100394,0.27636305299100394,0.09546322042406459,0.09546322042406459
Weather|336|iTransformer,3,q1:san_lite;q2:none;q3:none;q4:fredf,0.28085019928148985,0.28162136281811373,0.2819759103041062,0.27382991435984727,0.3992224092484592
Weather|720|DLinear,4,q1:none;q2:fredf;q3:fredf;q4:fredf,0.34261027115743464,0.3431844329386655,0.3453561852961049,0.16730414497952778,0.7950962674422463
Weather|720|PatchTST,4,q1:san_lite;q2:none;q3:san_lite;q4:none,0.3608997515279049,0.3612421172315562,0.3612421172315562,0.09477458117981813,0.09477458117981813
Weather|720|TimesNet,4,q1:fredf;q2:san_lite;q3:san_lite;q4:san_lite,0.35187240283088866,0.35251671803012485,0.377792057725211,0.18277578517031598,6.860825780825479
Weather|720|iTransformer,4,q1:none;q2:fredf;q3:fredf;q4:revin,0.35854692923742176,0.35981718287198516,0.3610575001326506,0.353027508143025,0.6953382478708945
Weather|96|DLinear,4,q1:revin;q2:revin;q3:fredf;q4:fredf,0.1940029539759661,0.19493603163532522,0.1956207159210782,0.47865838425636653,0.8269890729593126
Weather|96|PatchTST,4,q1:revin;q2:revin;q3:fredf;q4:san_lite,0.1838062274504061,0.18442918607425896,0.18444422934958868,0.33777659442797503,0.34590504752162443
Weather|96|TimesNet,4,q1:fredf;q2:fredf;q3:fredf;q4:fredf,0.16512971905505752,0.16512971905505752,0.1686858137918103,0.0,2.1081172487578965
Weather|96|iTransformer,4,q1:fredf;q2:san_lite;q3:fredf;q4:fredf,0.17107443795149538,0.17145172096062022,0.17368670747746537,0.2200520397293077,1.5040123472367128
