stratum_key,stratum,n_groups,underpowered,mean_oracle_gain_real_pct,mean_chance_persist,mean_excess_persist_lag1,mean_excess_persist_lagH,groups_z_gt2_lagH,groups_z_gt2_lag1,median_half_life_windows,iqr_half_life_windows,median_half_life_over_H,max_half_life_over_H,excess_abs1,excess_abs2,excess_abs4,excess_abs8,excess_abs16,excess_abs32,excess_abs64,excess_abs128,excess_abs256,excess_abs512,excess_abs1024
dataset,ILI,16,False,7.627468998532105,0.4338264627852786,0.43301126452483385,-0.05559943226525134,1,16,3.5286951246430025,1.7249510832707386,0.07803262734052988,0.35211543344896085,0.43301126452483385,0.3339990276964619,0.19437102486198,0.04607107191298078,-0.027815020777775437,-0.09331185305122475,-0.06273746748932113,-0.15892566913448491,,,
dataset,Weather,15,False,7.440304310374937,0.2994058294281647,0.5458128735011771,0.001396526568140897,4,15,9.043336645269173,4.673500199756699,0.04710071169411028,0.11844638084478422,0.5458128735011771,0.47751692127296774,0.387167720052323,0.28746537626856145,0.18756998629484115,0.10549529197516809,0.05711213877425725,0.03374960697409648,0.005745083013719288,0.0010458114785679151,0.004031979601359721
pred_len,24,4,False,14.90063979358064,0.34735294117647053,0.5106352245040028,-0.1213255439161966,0,4,4.610078781287314,1.4655655729083055,0.1920866158869714,0.35211543344896085,0.5106352245040028,0.4130637254901961,0.30023742026931255,0.14030137981118374,-0.03566462948815889,-0.12271526001705027,-0.06669256381798,-0.18663865546218486,,,
pred_len,36,4,False,8.584121829350215,0.3933263900016023,0.46973093483916206,-0.08390016049340557,0,4,3.9197276066320645,2.4754803698593344,0.10888132240644623,0.1493406630298276,0.46973093483916206,0.36468643051121824,0.20245283077761844,0.02334027666506437,-0.0024813195790670886,-0.08975496143017375,-0.06619873042713423,-0.05165972333493564,,,
pred_len,48,4,False,3.7270546153881594,0.44687089510227057,0.4065773807597983,-0.0336055889798216,0,4,3.57774688696714,0.8472613586428275,0.0745363934784821,0.09303916854556783,0.4065773807597983,0.30486521600884053,0.1552417809540675,0.03863635127454103,-0.008409356640732099,-0.07625686001455129,-0.08101723656568521,-0.14131533954671505,,,
pred_len,60,4,False,3.2980597558094074,0.5477556248607708,0.345101517996372,0.0164335643284184,1,4,2.9921982583412023,0.4815886488459986,0.04986997097235338,0.05946808794693655,0.345101517996372,0.25338073877559286,0.11955206744692151,-0.017993720098866017,-0.06470477740314366,-0.08452033074312373,-0.037041339146485094,-0.25608895819410415,,,
pred_len,96,28,False,11.043805137968297,0.35787218875732985,0.4813711948623976,0.003929545115391552,12,28,8.217545947631834,5.41186017005334,0.08559943695449826,0.17960527748002697,0.4813711948623976,0.41089301132156564,0.325154308621738,0.2429330353269705,0.1603789395765598,0.08456200652980987,0.023630649863500035,-3.286222178205955e-05,-0.003255814660834175,0.006972738987154949,0.0021540352121637405
pred_len,192,28,False,9.834208870846725,0.3902445909742414,0.47134599617690104,-0.006601866076936457,8,28,9.942421419615906,8.03746300480266,0.05178344489383284,0.1126711220261768,0.47134599617690104,0.410103985756798,0.33456083236044115,0.26082818636838534,0.18248806887904276,0.11341741574205308,0.049493261574794487,0.004566784903917214,-0.014072345345791269,0.008950454912373942,0.010397597302835205
pred_len,336,28,False,9.834612505780346,0.41017967375503706,0.4701582197012101,-0.008065238328083221,9,28,9.794789292431439,10.818480421714156,0.0291511586084269,0.08715008521177052,0.4701582197012101,0.41595634886896576,0.34418233674038384,0.2681098534351313,0.1948069208977681,0.12498304179932114,0.06985671463673894,0.02436838745287434,-0.012838275772230715,0.005939498062949874,0.003846046844700704
pred_len,720,27,False,11.351399096288581,0.3999608163549507,0.47302012644482366,0.013471371675843405,7,27,15.303626244668749,15.859398917315083,0.021255036450928817,0.05746812403535086,0.47302012644482366,0.4178958943105882,0.35148615767473823,0.2955123458602414,0.22563995161515024,0.1533174040580609,0.0814703012334184,0.03348750190847825,-0.0004186479770566181,-0.003663137751338864,0.005459508591295953
