key,backbone,dataset,pred_len,n_test_windows,eval_start,n_eval_windows,feedback_window,delay_ratio,delay_windows,delay_feasible,insufficient,gain_vs_none,gain_vs_best_fixed,gain_vs_best_fixed_test,gain_oracle_vs_none
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,3000,0.0,0,False,False,1.744995806642029,1.744995806642029,0.5194751269736773,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,3000,0.125,90,False,False,1.209107375420407,1.209107375420407,-0.023097364361206102,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,3000,0.25,180,False,False,0.7156954325945071,0.7156954325945071,-0.522663564107583,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,3000,0.5,360,False,False,-0.10523281266669374,-0.10523281266669374,-1.3538311305041388,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,3000,1.0,720,True,False,-1.1318093019200657,-1.1318093019200657,-2.3932119621639854,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,3000,2.0,1440,True,False,-1.2003081571434777,-1.2003081571434777,-2.4625651938570647,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,1000000000,0.0,0,False,False,1.0010724868506669,1.0010724868506669,-0.23372704248011755,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,1000000000,0.125,90,False,False,0.9635879676604134,0.9635879676604134,-0.27167910074191454,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,1000000000,0.25,180,False,False,0.9281858742276383,0.9281858742276383,-0.3075227594462156,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,1000000000,0.5,360,False,False,0.8158024467656345,0.8158024467656345,-0.42130792939998757,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,1000000000,1.0,720,True,False,0.7172493016098554,0.7172493016098554,-0.5210903139052158,9.695173151697844
DLinear__Weather__h720__s2021,DLinear,Weather,720,9820,1440,8380,1000000000,2.0,1440,True,False,0.4197001726516812,0.4197001726516812,-0.8223507307896307,9.695173151697844
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,50,0.0,0,False,False,2.568590561747966,2.5686249302382795,2.568590561747966,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,50,0.125,12,False,False,1.8067820557738612,1.80681669298869,1.8067820557738612,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,50,0.25,24,False,False,0.911959084638295,0.9119940374978915,0.911959084638295,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,50,0.5,48,False,False,-0.5962972040627955,-0.5962617191725946,-0.5962972040627955,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,50,1.0,96,True,False,-2.8025718443799845,-2.8025355812363535,-2.8025718443799845,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,50,2.0,192,True,False,-2.872583172098512,-2.8725468842587008,-2.872583172098512,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,200,0.0,0,False,False,0.45483064980678684,0.4548657639163773,0.45483064980678684,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,200,0.125,12,False,False,0.02245534293606592,0.022490609564096105,0.02245534293606592,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,200,0.25,24,False,False,-0.435752890188337,-0.43571746192941885,-0.435752890188337,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,200,0.5,48,False,False,-1.5936552054041868,-1.5936193687004485,-1.5936552054041868,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,200,1.0,96,True,False,-2.5795121004144503,-2.579475915954138,-2.5795121004144503,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,200,2.0,192,True,False,-2.5687005058080756,-2.5686643251615044,-2.5687005058080756,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000,0.0,0,False,False,-1.001350061123144,-1.0013144333523745,-1.001350061123144,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000,0.125,12,False,False,-1.251275282661622,-1.2512395667308576,-1.251275282661622,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000,0.25,24,False,False,-1.519985674947061,-1.5199498642299174,-1.519985674947061,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000,0.5,48,False,False,-2.0767732866230624,-2.0767372795015997,-2.0767732866230624,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000,1.0,96,True,False,-2.759505603741281,-2.759469355789072,-2.759505603741281,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000,2.0,192,True,False,-2.882601802084999,-2.882565510711161,-2.882601802084999,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,3000,0.0,0,False,False,-3.690198033992061e-06,3.158435231885277e-05,-3.690198033992061e-06,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,3000,0.125,12,False,False,-0.1073512132358092,-0.1073159008191017,-0.1073512132358092,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,3000,0.25,24,False,False,-0.22189495709500526,-0.22185960427350865,-0.22189495709500526,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,3000,0.5,48,False,False,-0.6632402217096653,-0.6632047132056169,-0.6632402217096653,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,3000,1.0,96,True,False,-1.1558335009074663,-1.15579781864336,-1.1558335009074663,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,3000,2.0,192,True,False,-0.8804625233023242,-0.8804269381740885,-0.8804625233023242,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000000000,0.0,0,False,False,-3.690198033992061e-06,3.158435231885277e-05,-3.690198033992061e-06,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000000000,0.125,12,False,False,-0.1073512132358092,-0.1073159008191017,-0.1073512132358092,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000000000,0.25,24,False,False,-0.22189495709500526,-0.22185960427350865,-0.22189495709500526,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000000000,0.5,48,False,False,-0.6632402217096653,-0.6632047132056169,-0.6632402217096653,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000000000,1.0,96,True,False,-1.1558335009074663,-1.15579781864336,-1.1558335009074663,4.279809543460152
PatchTST__ETTh1__h96__s2021,PatchTST,ETTh1,96,2785,192,2593,1000000000,2.0,192,True,False,-0.8804625233023242,-0.8804269381740885,-0.8804625233023242,4.279809543460152
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,50,0.0,0,False,False,3.0205648876232947,3.0205648876232947,3.0205648876232947,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,50,0.125,24,False,False,1.7211284679205767,1.7211284679205767,1.7211284679205767,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,50,0.25,48,False,False,0.45238780279265556,0.45238780279265556,0.45238780279265556,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,50,0.5,96,False,False,-1.1081600546545223,-1.1081600546545223,-1.1081600546545223,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,50,1.0,192,True,False,-3.2985448415168483,-3.2985448415168483,-3.2985448415168483,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,50,2.0,384,True,False,-0.10522550398234948,-0.10522550398234948,-0.10522550398234948,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,200,0.0,0,False,False,0.8518620560728996,0.8518620560728996,0.8518620560728996,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,200,0.125,24,False,False,-0.20147882069516196,-0.20147882069516196,-0.20147882069516196,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,200,0.25,48,False,False,-0.927916365872477,-0.927916365872477,-0.927916365872477,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,200,0.5,96,False,False,-2.276697801333387,-2.276697801333387,-2.276697801333387,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,200,1.0,192,True,False,-2.0424255381405634,-2.0424255381405634,-2.0424255381405634,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,200,2.0,384,True,False,-0.638429964619574,-0.638429964619574,-0.638429964619574,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000,0.0,0,False,False,-1.201739105828017,-1.201739105828017,-1.201739105828017,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000,0.125,24,False,False,-1.3673360446079075,-1.3673360446079075,-1.3673360446079075,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000,0.25,48,False,False,-1.5080447604852851,-1.5080447604852851,-1.5080447604852851,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000,0.5,96,False,False,-1.619824195752625,-1.619824195752625,-1.619824195752625,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000,1.0,192,True,False,-1.5596008850128436,-1.5596008850128436,-1.5596008850128436,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000,2.0,384,True,False,-0.13295175667866613,-0.13295175667866613,-0.13295175667866613,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,3000,0.0,0,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,3000,0.125,24,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,3000,0.25,48,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,3000,0.5,96,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,3000,1.0,192,True,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,3000,2.0,384,True,False,0.1719403215589938,0.1719403215589938,0.1719403215589938,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000000000,0.0,0,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000000000,0.125,24,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000000000,0.25,48,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000000000,0.5,96,False,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000000000,1.0,192,True,False,0.0,0.0,0.0,4.230042888495506
PatchTST__ETTh1__h192__s2021,PatchTST,ETTh1,192,2689,384,2305,1000000000,2.0,384,True,False,0.1719403215589938,0.1719403215589938,0.1719403215589938,4.230042888495506
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,50,0.0,0,False,False,3.098339935506873,3.098339935506873,3.098339935506873,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,50,0.125,42,False,False,1.385500217146628,1.385500217146628,1.385500217146628,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,50,0.25,84,False,False,0.15147774464185673,0.15147774464185673,0.15147774464185673,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,50,0.5,168,False,False,-1.8383456878713667,-1.8383456878713667,-1.8383456878713667,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,50,1.0,336,True,False,-1.514500271632763,-1.514500271632763,-1.514500271632763,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,50,2.0,672,True,False,-0.6342280782301534,-0.6342280782301534,-0.6342280782301534,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,200,0.0,0,False,False,1.154205019986743,1.154205019986743,1.154205019986743,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,200,0.125,42,False,False,-0.8910444748663868,-0.8910444748663868,-0.8910444748663868,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,200,0.25,84,False,False,-2.058213695273632,-2.058213695273632,-2.058213695273632,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,200,0.5,168,False,False,-2.41094869643247,-2.41094869643247,-2.41094869643247,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,200,1.0,336,True,False,-0.2822500516331807,-0.2822500516331807,-0.2822500516331807,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,200,2.0,672,True,False,-0.35999949733598424,-0.35999949733598424,-0.35999949733598424,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000,0.0,0,False,False,-1.334963315457498,-1.334963315457498,-1.334963315457498,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000,0.125,42,False,False,-1.8252243581471475,-1.8252243581471475,-1.8252243581471475,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000,0.25,84,False,False,-1.8551449870512149,-1.8551449870512149,-1.8551449870512149,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000,0.5,168,False,False,-1.6336785929142077,-1.6336785929142077,-1.6336785929142077,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000,1.0,336,True,False,-0.2503998272760298,-0.2503998272760298,-0.2503998272760298,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000,2.0,672,True,False,0.04328116793394569,0.04328116793394569,0.04328116793394569,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,3000,0.0,0,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,3000,0.125,42,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,3000,0.25,84,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,3000,0.5,168,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,3000,1.0,336,True,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,3000,2.0,672,True,False,0.04328116793394569,0.04328116793394569,0.04328116793394569,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000000000,0.0,0,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000000000,0.125,42,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000000000,0.25,84,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000000000,0.5,168,False,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000000000,1.0,336,True,False,0.0,0.0,0.0,4.016318257009977
PatchTST__ETTh1__h336__s2021,PatchTST,ETTh1,336,2545,672,1873,1000000000,2.0,672,True,False,0.04328116793394569,0.04328116793394569,0.04328116793394569,4.016318257009977
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,50,0.0,0,False,False,2.2003186830552584,2.2003186830552584,1.1210907219863597,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,50,0.125,90,False,False,-0.783029120149841,-0.783029120149841,-1.895178582837729,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,50,0.25,180,False,False,-0.5324843945701674,-0.5324843945701674,-1.6418690744928883,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,50,0.5,360,False,False,0.9732402402829144,0.9732402402829144,-0.11952863777090864,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,50,1.0,720,True,False,0.21945689494054055,0.21945689494054055,-0.8816300476706217,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,50,2.0,1440,True,True,,,,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,200,0.0,0,False,False,1.0653263688575123,1.0653263688575123,-0.026426330785031413,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,200,0.125,90,False,False,-0.30845744992508717,-0.30845744992508717,-1.4153699730939402,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,200,0.25,180,False,False,-0.18132956343323575,-0.18132956343323575,-1.286839219354608,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,200,0.5,360,False,False,1.0136187729988875,1.0136187729988875,-0.0787045244462138,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,200,1.0,720,True,False,0.5504918462268279,0.5504918462268279,-0.5469420970012234,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,200,2.0,1440,True,True,,,,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000,0.0,0,False,False,0.8698037739125949,0.8698037739125949,-0.2241065345139841,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000,0.125,90,False,False,0.9370764193252238,0.9370764193252238,-0.15609152962771758,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000,0.25,180,False,False,1.253536425081672,1.253536425081672,0.16386063972449505,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000,0.5,360,False,False,1.4537988186012385,1.4537988186012385,0.3663329461162361,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000,1.0,720,True,False,1.005879642503191,1.005879642503191,-0.08652905691779438,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000,2.0,1440,True,True,,,,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,3000,0.0,0,False,False,1.0597966539446262,1.0597966539446262,-0.03201706658132284,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,3000,0.125,90,False,False,0.5651545854209994,0.5651545854209994,-0.5321175532090091,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,3000,0.25,180,False,False,0.970928540819349,0.970928540819349,-0.1218658470384436,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,3000,0.5,360,False,False,1.4601675815893367,1.4601675815893367,0.37277198895598224,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,3000,1.0,720,True,False,0.5727133494279245,0.5727133494279245,-0.5244753775860383,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,3000,2.0,1440,True,True,,,,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000000000,0.0,0,False,False,1.0597966539446262,1.0597966539446262,-0.03201706658132284,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000000000,0.125,90,False,False,0.5651545854209994,0.5651545854209994,-0.5321175532090091,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000000000,0.25,180,False,False,0.970928540819349,0.970928540819349,-0.1218658470384436,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000000000,0.5,360,False,False,1.4601675815893367,1.4601675815893367,0.37277198895598224,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000000000,1.0,720,True,False,0.5727133494279245,0.5727133494279245,-0.5244753775860383,3.999325554864051
PatchTST__ETTh1__h720__s2021,PatchTST,ETTh1,720,2161,1080,1081,1000000000,2.0,1440,True,True,,,,3.999325554864051
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,50,0.0,0,False,False,2.948463574401922,2.948463574401922,2.948463574401922,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,50,0.125,12,False,False,1.1385179683658762,1.1385179683658762,1.1385179683658762,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,50,0.25,24,False,False,-0.1737101947340664,-0.1737101947340664,-0.1737101947340664,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,50,0.5,48,False,False,-0.6032026194250432,-0.6032026194250432,-0.6032026194250432,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,50,1.0,96,True,False,-0.8633340212815792,-0.8633340212815792,-0.8633340212815792,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,50,2.0,192,True,False,-2.948349197356016,-2.948349197356016,-2.948349197356016,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,200,0.0,0,False,False,0.7669412741937722,0.7669412741937722,0.7669412741937722,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,200,0.125,12,False,False,-0.6339485354866554,-0.6339485354866554,-0.6339485354866554,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,200,0.25,24,False,False,-1.1490266718726492,-1.1490266718726492,-1.1490266718726492,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,200,0.5,48,False,False,-2.592929009240762,-2.592929009240762,-2.592929009240762,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,200,1.0,96,True,False,-2.359417476223714,-2.359417476223714,-2.359417476223714,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,200,2.0,192,True,False,-1.6755593892165093,-1.6755593892165093,-1.6755593892165093,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000,0.0,0,False,False,-0.7621046872532334,-0.7621046872532334,-0.7621046872532334,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000,0.125,12,False,False,-1.327528950205587,-1.327528950205587,-1.327528950205587,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000,0.25,24,False,False,-1.6844472203750853,-1.6844472203750853,-1.6844472203750853,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000,0.5,48,False,False,-2.4358678957426414,-2.4358678957426414,-2.4358678957426414,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000,1.0,96,True,False,-1.9856219487721436,-1.9856219487721436,-1.9856219487721436,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000,2.0,192,True,False,-0.973836764302194,-0.973836764302194,-0.973836764302194,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,3000,0.0,0,False,False,0.0385064076024847,0.0385064076024847,0.0385064076024847,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,3000,0.125,12,False,False,-0.38607915746401,-0.38607915746401,-0.38607915746401,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,3000,0.25,24,False,False,-0.409298231178131,-0.409298231178131,-0.409298231178131,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,3000,0.5,48,False,False,-1.111556241324131,-1.111556241324131,-1.111556241324131,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,3000,1.0,96,True,False,-1.4439143875066078,-1.4439143875066078,-1.4439143875066078,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,3000,2.0,192,True,False,-1.1800554332311746,-1.1800554332311746,-1.1800554332311746,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000000000,0.0,0,False,False,0.0385064076024847,0.0385064076024847,0.0385064076024847,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000000000,0.125,12,False,False,-0.38607915746401,-0.38607915746401,-0.38607915746401,7.318296141810182
PatchTST__ETTh2__h96__s2021,PatchTST,ETTh2,96,2785,192,2593,1000000000,0.25,24,False,False,-0.409298231178131,-0.409298231178131,-0.409298231178131,7.318296141810182
